year,state,office,candidatevotes,totalvotes,Vote Percent,party_simplified
2012,UTAH,US SENATE,7172,1006901,0.712284524,OTHER
2012,UTAH,US SENATE,657608,1006901,65.31009503,REPUBLICAN
2012,UTAH,US SENATE,31905,1006901,3.168633262,OTHER
2012,UTAH,US SENATE,301873,1006901,29.98040522,DEMOCRAT
2012,UTAH,US SENATE,8342,1006901,0.828482641,OTHER
2012,VERMONT,US SENATE,2511,292762,0.85769328,OTHER
2012,VERMONT,US SENATE,877,292762,0.299560735,OTHER
2012,VERMONT,US SENATE,252,292762,0.086076745,OTHER
2012,VERMONT,US SENATE,5924,292762,2.023486655,OTHER
2012,VERMONT,US SENATE,72898,292762,24.90008949,REPUBLICAN
2012,VERMONT,US SENATE,2452,292762,0.837540391,OTHER
2012,VERMONT,US SENATE,207848,292762,70.9955527,OTHER
2012,VIRGINIA,US SENATE,1785542,3802196,46.96080896,REPUBLICAN
2012,VIRGINIA,US SENATE,6587,3802196,0.17324199,OTHER
2012,VIRGINIA,US SENATE,2010067,3802196,52.86594905,DEMOCRAT
2012,WASHINGTON,US SENATE,1855493,3069417,60.45099118,DEMOCRAT
2012,WASHINGTON,US SENATE,1213924,3069417,39.54900882,REPUBLICAN
2012,WEST VIRGINIA,US SENATE,399898,660202,60.57206734,DEMOCRAT
2012,WEST VIRGINIA,US SENATE,19517,660202,2.956216431,OTHER
2012,WEST VIRGINIA,US SENATE,240787,660202,36.47171623,REPUBLICAN
2012,WISCONSIN,US SENATE,43,3009411,0.001428851,OTHER
2012,WISCONSIN,US SENATE,3373,3009411,0.112081733,OTHER
2012,WISCONSIN,US SENATE,70,3009411,0.002326037,OTHER
2012,WISCONSIN,US SENATE,1547104,3009411,51.40886373,DEMOCRAT
2012,WISCONSIN,US SENATE,1380126,3009411,45.86033613,REPUBLICAN
2012,WISCONSIN,US SENATE,62240,3009411,2.06817879,LIBERTARIAN
2012,WISCONSIN,US SENATE,16455,3009411,0.546784736,OTHER
2012,WYOMING,US SENATE,417,250700,0.166334264,OTHER
2012,WYOMING,US SENATE,6176,250700,2.463502194,OTHER
2012,WYOMING,US SENATE,185250,250700,73.89309932,REPUBLICAN
2012,WYOMING,US SENATE,53019,250700,21.14838452,DEMOCRAT
2012,WYOMING,US SENATE,91,250700,0.036298365,OTHER
2012,WYOMING,US SENATE,5747,250700,2.292381332,OTHER
2014,ALABAMA,US SENATE,22484,818090,2.748352871,OTHER
2014,ALABAMA,US SENATE,795606,818090,97.25164713,REPUBLICAN
2014,ALASKA,US SENATE,1376,282400,0.487252125,OTHER
2014,ALASKA,US SENATE,129431,282400,45.83250708,DEMOCRAT
2014,ALASKA,US SENATE,10512,282400,3.722379603,LIBERTARIAN
2014,ALASKA,US SENATE,5636,282400,1.995750708,OTHER
2014,ALASKA,US SENATE,135445,282400,47.96211048,REPUBLICAN
2014,ARKANSAS,US SENATE,478819,847505,56.49748379,REPUBLICAN
2014,ARKANSAS,US SENATE,334174,847505,39.43032784,DEMOCRAT
2014,ARKANSAS,US SENATE,16797,847505,1.98193521,OTHER
2014,ARKANSAS,US SENATE,17210,847505,2.030666486,LIBERTARIAN
2014,ARKANSAS,US SENATE,505,847505,0.059586669,OTHER
2014,COLORADO,US SENATE,24151,2041058,1.183258878,OTHER
2014,COLORADO,US SENATE,21,2041058,0.001028878,OTHER
2014,COLORADO,US SENATE,983891,2041058,48.20495057,REPUBLICAN
2014,COLORADO,US SENATE,52876,2041058,2.590617219,LIBERTARIAN
2014,COLORADO,US SENATE,17,2041058,0.000832901,OTHER
2014,COLORADO,US SENATE,6427,2041058,0.314885711,OTHER
2014,COLORADO,US SENATE,29472,2041058,1.443957007,OTHER
2014,COLORADO,US SENATE,944203,2041058,46.26046884,DEMOCRAT
2014,DELAWARE,US SENATE,98823,234038,42.2251942,REPUBLICAN
2014,DELAWARE,US SENATE,130655,234038,55.82640426,DEMOCRAT
2014,DELAWARE,US SENATE,4560,234038,1.948401542,OTHER
2014,GEORGIA,US SENATE,1358088,2567805,52.88906284,REPUBLICAN
2014,GEORGIA,US SENATE,14,2567805,0.000545213,OTHER
2014,GEORGIA,US SENATE,1160811,2567805,45.20635329,DEMOCRAT
2014,GEORGIA,US SENATE,9,2567805,0.000350494,OTHER
2014,GEORGIA,US SENATE,48862,2567805,1.90287035,LIBERTARIAN
2014,GEORGIA,US SENATE,21,2567805,0.000817819,OTHER
2014,HAWAII,US SENATE,15777,369703,4.267479571,OTHER
2014,HAWAII,US SENATE,98006,369703,26.50938726,REPUBLICAN
2014,HAWAII,US SENATE,8941,369703,2.418427765,LIBERTARIAN
2014,HAWAII,US SENATE,246827,369703,66.76359132,DEMOCRAT
2014,HAWAII,US SENATE,152,369703,0.041114083,OTHER
2014,IDAHO,US SENATE,151574,437170,34.67163804,DEMOCRAT
2014,IDAHO,US SENATE,285596,437170,65.32836196,REPUBLICAN
2014,ILLINOIS,US SENATE,1929637,3603519,53.54868394,DEMOCRAT
2014,ILLINOIS,US SENATE,135316,3603519,3.755107161,LIBERTARIAN
2014,ILLINOIS,US SENATE,1538522,3603519,42.69498787,REPUBLICAN
2014,ILLINOIS,US SENATE,12,3603519,0.000333008,OTHER
2014,ILLINOIS,US SENATE,1,3603519,2.77507E-05,OTHER
2014,ILLINOIS,US SENATE,31,3603519,0.00086027,OTHER
2014,IOWA,US SENATE,8232,1129700,0.728689032,LIBERTARIAN
2014,IOWA,US SENATE,26815,1129700,2.373639019,OTHER
2014,IOWA,US SENATE,1111,1129700,0.098344693,OTHER
2014,IOWA,US SENATE,5873,1129700,0.519872533,OTHER
2014,IOWA,US SENATE,4724,1129700,0.418164114,OTHER
2014,IOWA,US SENATE,588575,1129700,52.10011507,REPUBLICAN
2014,IOWA,US SENATE,494370,1129700,43.76117553,DEMOCRAT
2014,KANSAS,US SENATE,368372,866191,42.52780276,OTHER
2014,KANSAS,US SENATE,460350,866191,53.14647693,REPUBLICAN
2014,KANSAS,US SENATE,37469,866191,4.325720309,LIBERTARIAN
2014,KENTUCKY,US SENATE,17,1435868,0.001183953,OTHER
2014,KENTUCKY,US SENATE,44240,1435868,3.081063162,LIBERTARIAN
2014,KENTUCKY,US SENATE,53,1435868,0.003691147,OTHER
2014,KENTUCKY,US SENATE,584698,1435868,40.72087406,DEMOCRAT
2014,KENTUCKY,US SENATE,806787,1435868,56.18810364,REPUBLICAN
2014,KENTUCKY,US SENATE,9,1435868,0.000626799,OTHER
2014,KENTUCKY,US SENATE,64,1435868,0.004457234,OTHER
2014,LOUISIANA,US SENATE,13034,3523183,0.36994956,LIBERTARIAN
2014,LOUISIANA,US SENATE,11323,3523183,0.32138552,DEMOCRAT
2014,LOUISIANA,US SENATE,3835,3523183,0.108850434,DEMOCRAT
2014,LOUISIANA,US SENATE,4673,3523183,0.132635744,DEMOCRAT
2014,LOUISIANA,US SENATE,1712379,3523183,48.6031807,REPUBLICAN
2014,LOUISIANA,US SENATE,1561210,3523183,44.31248675,DEMOCRAT
2014,LOUISIANA,US SENATE,14173,3523183,0.402278281,REPUBLICAN
2014,LOUISIANA,US SENATE,202556,3523183,5.749233009,REPUBLICAN
2014,MAINE,US SENATE,269,616996,0.043598338,OTHER
2014,MAINE,US SENATE,12968,616996,2.101796446,OTHER
2014,MAINE,US SENATE,413505,616996,67.01907306,REPUBLICAN
2014,MAINE,US SENATE,190254,616996,30.83553216,DEMOCRAT
2014,MASSACHUSETTS,US SENATE,791950,2186789,36.21519955,REPUBLICAN
2014,MASSACHUSETTS,US SENATE,101817,2186789,4.656004763,OTHER
2014,MASSACHUSETTS,US SENATE,3072,2186789,0.140479946,OTHER
2014,MASSACHUSETTS,US SENATE,6,2186789,0.000274375,OTHER
2014,MASSACHUSETTS,US SENATE,1289944,2186789,58.98804137,DEMOCRAT
2014,MICHIGAN,US SENATE,67,3121771,0.002146218,OTHER
2014,MICHIGAN,US SENATE,37529,3121771,1.202170178,OTHER
2014,MICHIGAN,US SENATE,1290199,3121771,41.3290725,REPUBLICAN
2014,MICHIGAN,US SENATE,62897,3121771,2.014785838,LIBERTARIAN
2014,MICHIGAN,US SENATE,1704936,3121771,54.61438395,DEMOCRAT
2014,MICHIGAN,US SENATE,26137,3121771,0.837249113,OTHER
2014,MICHIGAN,US SENATE,6,3121771,0.000192199,OTHER
2014,MINNESOTA,US SENATE,29685,1981528,1.498086325,LIBERTARIAN
2014,MINNESOTA,US SENATE,47530,1981528,2.398653968,OTHER
2014,MINNESOTA,US SENATE,850227,1981528,42.90764501,REPUBLICAN
2014,MINNESOTA,US SENATE,881,1981528,0.044460638,OTHER
2014,MINNESOTA,US SENATE,1053205,1981528,53.15115406,DEMOCRAT
2014,MISSISSIPPI,US SENATE,239439,631858,37.89443198,DEMOCRAT
2014,MISSISSIPPI,US SENATE,13938,631858,2.205875371,OTHER
2014,MISSISSIPPI,US SENATE,378481,631858,59.89969265,REPUBLICAN
2014,MONTANA,US SENATE,213709,369826,57.7863644,REPUBLICAN
2014,MONTANA,US SENATE,7933,369826,2.145062813,LIBERTARIAN
2014,MONTANA,US SENATE,148184,369826,40.06857279,DEMOCRAT
2014,NEBRASKA,US SENATE,170127,540337,31.48535081,DEMOCRAT
2014,NEBRASKA,US SENATE,6260,540337,1.158536247,OTHER
2014,NEBRASKA,US SENATE,15868,540337,2.936685809,OTHER
2014,NEBRASKA,US SENATE,347636,540337,64.33688605,REPUBLICAN
2014,NEBRASKA,US SENATE,446,540337,0.082541081,OTHER
2014,NEW HAMPSHIRE,US SENATE,251184,488159,51.45536598,DEMOCRAT
2014,NEW HAMPSHIRE,US SENATE,235347,488159,48.21113613,REPUBLICAN
2014,NEW HAMPSHIRE,US SENATE,1628,488159,0.333497897,OTHER
2014,NEW JERSEY,US SENATE,16721,1869535,0.894393526,LIBERTARIAN
2014,NEW JERSEY,US SENATE,1043866,1869535,55.83559548,DEMOCRAT
2014,NEW JERSEY,US SENATE,3544,1869535,0.189565855,OTHER
2014,NEW JERSEY,US SENATE,791297,1869535,42.32587248,REPUBLICAN
2014,NEW JERSEY,US SENATE,3890,1869535,0.20807313,OTHER
2014,NEW JERSEY,US SENATE,4513,1869535,0.241396925,OTHER
2014,NEW JERSEY,US SENATE,5704,1869535,0.305102606,OTHER
2014,NEW MEXICO,US SENATE,229097,515506,44.44118982,REPUBLICAN
2014,NEW MEXICO,US SENATE,286409,515506,55.55881018,DEMOCRAT
2014,NORTH CAROLINA,US SENATE,1377651,2915281,47.25619932,DEMOCRAT
2014,NORTH CAROLINA,US SENATE,201,2915281,0.006894704,OTHER
2014,NORTH CAROLINA,US SENATE,1423259,2915281,48.82064542,REPUBLICAN
2014,NORTH CAROLINA,US SENATE,142,2915281,0.004870886,OTHER
2014,NORTH CAROLINA,US SENATE,109100,2915281,3.742349365,LIBERTARIAN
2014,NORTH CAROLINA,US SENATE,621,2915281,0.021301549,OTHER
2014,NORTH CAROLINA,US SENATE,4307,2915281,0.14773876,OTHER
2014,OKLAHOMA,US SENATE,10554,820733,1.28592368,OTHER
2014,OKLAHOMA,US SENATE,237923,820890,28.98354225,DEMOCRAT
2014,OKLAHOMA,US SENATE,234307,820733,28.54850481,DEMOCRAT
2014,OKLAHOMA,US SENATE,25965,820890,3.163030369,OTHER
2014,OKLAHOMA,US SENATE,558166,820733,68.00823167,REPUBLICAN
2014,OKLAHOMA,US SENATE,9913,820733,1.207822763,OTHER
2014,OKLAHOMA,US SENATE,557002,820890,67.85342738,REPUBLICAN
2014,OKLAHOMA,US SENATE,7793,820733,0.949517078,OTHER
2014,OREGON,US SENATE,44916,1461618,3.073032762,LIBERTARIAN
2014,OREGON,US SENATE,32434,1461618,2.219047658,OTHER
2014,OREGON,US SENATE,814537,1461618,55.72844615,DEMOCRAT
2014,OREGON,US SENATE,538847,1461618,36.86647264,REPUBLICAN
2014,OREGON,US SENATE,24212,1461618,1.656520377,OTHER
2014,OREGON,US SENATE,6672,1461618,0.456480421,OTHER
2014,RHODE ISLAND,US SENATE,223675,316898,70.58264804,DEMOCRAT
2014,RHODE ISLAND,US SENATE,92684,316898,29.24726568,REPUBLICAN
2014,RHODE ISLAND,US SENATE,539,316898,0.170086274,OTHER
2014,SOUTH CAROLINA,US SENATE,24207,1240075,1.952059351,OTHER
2014,SOUTH CAROLINA,US SENATE,456726,1240075,36.83051428,DEMOCRAT
2014,SOUTH CAROLINA,US SENATE,21652,1238982,1.747563726,OTHER
2014,SOUTH CAROLINA,US SENATE,672941,1240075,54.26615326,REPUBLICAN
2014,SOUTH CAROLINA,US SENATE,459583,1238982,37.09359781,DEMOCRAT
2014,SOUTH CAROLINA,US SENATE,4774,1240075,0.384976715,OTHER
2014,SOUTH CAROLINA,US SENATE,757215,1238982,61.11589999,REPUBLICAN
2014,SOUTH CAROLINA,US SENATE,532,1238982,0.042938477,OTHER
2014,SOUTH CAROLINA,US SENATE,47588,1240075,3.837509828,OTHER
2014,SOUTH CAROLINA,US SENATE,33839,1240075,2.728786565,LIBERTARIAN
2014,SOUTH DAKOTA,US SENATE,140741,279412,50.37042074,REPUBLICAN
2014,SOUTH DAKOTA,US SENATE,8474,279412,3.032797446,OTHER
2014,SOUTH DAKOTA,US SENATE,47741,279412,17.08623824,OTHER
2014,SOUTH DAKOTA,US SENATE,82456,279412,29.51054357,DEMOCRAT
2014,TENNESSEE,US SENATE,12570,1374065,0.914803885,OTHER
2014,TENNESSEE,US SENATE,11157,1374065,0.811970322,OTHER
2014,TENNESSEE,US SENATE,437848,1374065,31.86515922,DEMOCRAT
2014,TENNESSEE,US SENATE,787,1374065,0.057275311,OTHER
2014,TENNESSEE,US SENATE,850087,1374065,61.86657836,REPUBLICAN
2014,TENNESSEE,US SENATE,2386,1374065,0.173645352,OTHER
2014,TENNESSEE,US SENATE,7713,1374065,0.561327157,OTHER
2014,TENNESSEE,US SENATE,2314,1374065,0.168405425,OTHER
2014,TENNESSEE,US SENATE,5759,1374065,0.419121366,OTHER
2014,TENNESSEE,US SENATE,36088,1374065,2.626367748,OTHER
2014,TENNESSEE,US SENATE,1673,1374065,0.121755521,OTHER
2014,TENNESSEE,US SENATE,5,1374065,0.000363884,OTHER
2014,TENNESSEE,US SENATE,5678,1374065,0.413226449,OTHER
2014,TEXAS,US SENATE,988,4648358,0.021254817,OTHER
2014,TEXAS,US SENATE,133751,4648358,2.877381647,LIBERTARIAN
2014,TEXAS,US SENATE,54701,4648358,1.176781134,OTHER
2014,TEXAS,US SENATE,2861531,4648358,61.56003905,REPUBLICAN
2014,TEXAS,US SENATE,1597387,4648358,34.36454335,DEMOCRAT
2014,VIRGINIA,US SENATE,1055940,2184473,48.3384322,REPUBLICAN
2014,VIRGINIA,US SENATE,1073667,2184473,49.14993227,DEMOCRAT
2014,VIRGINIA,US SENATE,53102,2184473,2.430883788,LIBERTARIAN
2014,VIRGINIA,US SENATE,1764,2184473,0.080751742,OTHER
2014,WEST VIRGINIA,US SENATE,2566,453689,0.565585677,OTHER
2014,WEST VIRGINIA,US SENATE,5,453689,0.001102077,OTHER
2014,WEST VIRGINIA,US SENATE,156360,453689,34.46413733,DEMOCRAT
2014,WEST VIRGINIA,US SENATE,281820,453689,62.11744168,REPUBLICAN
2014,WEST VIRGINIA,US SENATE,7409,453689,1.633057006,LIBERTARIAN
2014,WEST VIRGINIA,US SENATE,5504,453689,1.213165847,OTHER
2014,WEST VIRGINIA,US SENATE,10,453689,0.002204153,OTHER
2014,WEST VIRGINIA,US SENATE,7,453689,0.001542907,OTHER
2014,WEST VIRGINIA,US SENATE,8,453689,0.001763322,OTHER
2014,WYOMING,US SENATE,13311,171153,7.777251932,OTHER
2014,WYOMING,US SENATE,130,171153,0.075955432,OTHER
2014,WYOMING,US SENATE,3677,171153,2.148370172,LIBERTARIAN
2014,WYOMING,US SENATE,2633,171153,1.538389628,OTHER
2014,WYOMING,US SENATE,471,171153,0.275192372,OTHER
2014,WYOMING,US SENATE,121554,171153,71.02066572,REPUBLICAN
2014,WYOMING,US SENATE,29377,171153,17.16417474,DEMOCRAT
